"unique_id","prim_source","borehole","sample_name","test_name","top","bottom","grain_size_curve","mass_fraction_of_gravel_in_soil","mass_fraction_of_sand_in_soil","mass_fraction_of_silt_in_soil","mass_fraction_of_clay_in_soil","mass_fraction_of_fines_in_soil","loss_on_ignition","LL","PL","IP","D10","D50","D60","soil_description","ground_ice_description","soil_group","USCS_symbol_rep_or_calc","sample_mass_init","mass_of_dry_sample","gravimetric_wc_init","gravimetric_wc_fin","sample_volume_init","solid_grain_density_rpt_or_asm","initial_degree_of_saturation_rep","sample_height_ave_or_typ","sample_diameter_ave_or_typ","frozen_bulk_density_rep","frozen_dry_density_calc","final_bulk_density_rep","reported_test_result_type","volumetric_wc_calc","frozen_void_ratio_calc","loading_steps_count","sigma_v_min","sigma_v_max","num_of_swelling_loading_step","swelling_flag","A0","a0","R_sq","Cc","sigma_v_th","e_th","R_sq_semilog","ice_level","phase_change_strain","excess_water_strain","soil_compression_strain_at_100_kpa","total_strain_at_100_kpa","data_quality_flag","note"
"NESCL-057","NESCL","N75-4B-1","4B-1-6","4B-1-6",1.68,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEAT; dark brown, woody, decomposed","Vr 5%","Peat","PT",NA,NA,587.3,372.5,NA,1.5,95.3,NA,NA,930.7,135.41,NA,"strain-sigma_v",79.528606139968,10.0771462340174,4,5.12,69.9,0,FALSE,37.1647323325067,0.234640570104095,0.991087245666595,-2.35072675147168,1,8.52648031481707,0.99865469048904,"Ice-rich",7.51,6.48,42.44,56.43,"2",""
"NESCL-058","NESCL","N75-4B-1","4B-1-7","4B-1-7_1",2.01,2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEAT; dark brown, woody, decomposed","Vr 5%","Peat","PT",NA,NA,337.1,232.5,NA,1.5,95.4,NA,NA,965.9,220.98,NA,"strain-sigma_v",74.4920819034546,5.78796976912724,4,5.08,66.79,0,FALSE,21.0648106366107,0.312055811482627,0.991417833587467,-1.41127422302981,1.76204247729077,5.31006400837361,0.963822380007514,"Ice-poor",7.04,0,36.47,43.51,"2",""
"NESCL-059","NESCL","N75-4B-1","4B-1-7","4B-1-7_2",2.32,2.38,NA,NA,NA,NA,NA,NA,NA,"NP","NP","NP",NA,NA,NA,"SILT and fine SAND, low plastic","Vx 5 %","Peat","ML",NA,NA,175.34,116.44,NA,1.6,96.2,NA,NA,1102.1,400.27,NA,"strain-sigma_v",70.1831241374301,2.9973142183105,4,4.93,66.55,0,FALSE,33.6544253166279,0.190749572865349,0.988264953678325,-0.558177442961057,1,2.19928701507836,0.986532957141995,"Ice-rich",6.19,13.77,27.93,47.89,"2",""
"NESCL-060","NESCL","N75-4B-1","4B-1-8","4B-1-8_1",2.59,2.65,FALSE,0,84,14,2,16,NA,"NP","NP","NP",NA,NA,NA,"SAND (fine); little silt, non-plastic, grey","Nb","Coarse-grained","SM",NA,NA,39.1,32.9,NA,2.67,NA,NA,NA,1678.7,1206.83,NA,"strain-sigma_v",47.1870381020848,1.21240841127063,4,5.41,67.13,0,FALSE,15.5429994450154,0.031100868010397,0.981073707830016,-0.0629157528469777,1,0.937623681587545,0.999282539444898,"Ice-rich",4.53,7.89,5.69,18.11,"2",""
"NESCL-061","NESCL","N75-4B-1","4B-1-8","4B-1-8_2",2.8,2.87,TRUE,0,84,14.1,2.4,16.5,NA,"NP","NP","NP",0.03,0.15,0.15,"SAND (fine); little silt, non-plastic, grey","Nb","Coarse-grained","SM",NA,NA,35.4,29.8,NA,2.67,NA,NA,NA,1741.2,1285.97,NA,"strain-sigma_v",45.5232496307238,1.0762577532736,4,5.65,68.61,0,FALSE,6.84094937891183,0.0363456140658099,0.983116057579376,-0.0651932626617651,1.798284582588,0.987392434195967,0.998034143286815,"Ice-poor",4.28,0,5.48,9.76,"2",""
"NESCL-062","NESCL","N75-4B-1","4B-1-9","4B-1-9",3,3.06,FALSE,0,78,20,2,22,NA,"NP","NP","NP",NA,NA,NA,"SAND (fine); little silt, non-plastic, grey","Nb","Coarse-grained","SM",NA,NA,33.4,31.4,NA,2.67,NA,NA,NA,1821.3,1365.29,NA,"strain-sigma_v",45.6007646176911,0.955625102948443,4,5.51,74.31,0,FALSE,8.89958747731657,0.026039103707606,0.972971667221836,-0.0504246135070682,1,0.8385611916393,0.999891933506668,"Ice-rich",4.04,1.95,5.16,11.15,"2",""
"NESCL-063","NESCL","N75-4B-1","4B-1-10","4B-1-10_1",3.14,3.2,FALSE,0,78,20,2,22,NA,"NP","NP","NP",NA,NA,NA,"SAND (fine); little silt, non-plastic, grey","Nb","Coarse-grained","SM",NA,NA,33,31.8,NA,2.67,NA,NA,NA,1765.2,1327.22,NA,"strain-sigma_v",43.7981954887218,1.01172671651937,7,1.29,74.88,0,FALSE,7.59923503564795,0.0604875951085833,0.891611416265318,-0.0853929085976542,1.42842077967779,0.928189648182912,0.955835543241901,"Ice-poor",4.15,0,7.83,11.98,"2",""
"NESCL-064","NESCL","N75-4B-1","4B-1-10","4B-1-10_2",3.38,3.44,TRUE,0,78,20.3,1.9,22.2,NA,"NP","NP","NP",0.035,0.081,0.081,"SAND (fine); little silt, non-plastic, grey, small silt below 11'","Nb","Coarse-grained","SM",NA,NA,30.6,NA,NA,2.67,NA,NA,NA,1811.7,1387.21,NA,"strain-sigma_v",42.4487136294028,0.924722636198046,4,5.46,69.57,1,TRUE,4.84925200711689,0.0315235149008596,0.967923047596327,-0.0775851305016384,10.5471938403002,0.848369391007382,0.974765142462007,"Ice-poor",3.97,0,3.94,7.91,"2",""
"NESCL-065","NESCL","N75-4B-1","4B-1-10","4B-1-10_3",3.63,3.69,FALSE,0,78,20,2,22,NA,"NP","NP","NP",NA,NA,NA,"SAND (fine); little silt, non-plastic, grey, 1/2 in thick ice lense at 12.4'","Nb","Coarse-grained","SM",NA,NA,29.3,NA,NA,2.67,NA,NA,NA,1842.1,1424.67,NA,"strain-sigma_v",41.7428692962104,0.874116497475707,4,6.03,73.88,1,TRUE,4.49324722935056,0.0277863944427211,0.957550826106416,-0.0835361042838213,15.0557705854949,0.801941740803401,0.949186002444542,"Ice-poor",3.85,0,3.67,7.52,"2",""
"NESCL-066","NESCL","N75-4B-1","4B-1-11","4B-1-11_1",4.02,4.08,FALSE,0,70,28,2,30,NA,"NP","NP","NP",NA,NA,NA,"SAND (fine); little silt, non-plastic, grey","Nb","Coarse-grained","SM",NA,NA,27.47,25.17,NA,2.67,NA,NA,NA,1867.8,1465.29,NA,"strain-sigma_v",40.2514050364792,0.822169932540957,4,5.46,71.77,2,TRUE,2.24440593116944,0.042253698123092,0.944955654641727,-0.055579180570332,27.2756388830152,0.754284341780694,0.957415025426483,"Ice-poor",3.73,0,1.72,5.45,"2",""
"NESCL-067","NESCL","N75-4B-1","4B-1-11","4B-1-11_2",4.27,4.33,TRUE,0,70,28,1.8,29.8,NA,"Np","NP","Np",0.033,0.073,0.073,"SAND (fine); little silt, non-plastic, grey","Nb","Coarse-grained","SM",NA,NA,28.24,26.88,NA,2.67,NA,NA,NA,1832.5,1428.96,NA,"strain-sigma_v",40.3538677479726,0.868490040927694,4,5.17,69.38,2,TRUE,2.10098409976117,0.0473283248834473,0.944535479002688,-0.0684845358811498,30.0557280271773,0.796779854062105,0.982890047098335,"Ice-poor",3.84,0,1.91,5.75,"2",""
"NESCL-068","NESCL","N75-4B-1","4B-1-11","4B-1-11_3",4.6,4.66,FALSE,0,70,28,2,30,NA,"NP","NP","NP",NA,NA,NA,"SAND (fine); little silt, non-plastic, grey","Nb","Coarse-grained","SM",NA,NA,33.76,17.44,NA,2.67,NA,NA,NA,1750.8,1308.91,NA,"strain-sigma_v",44.1888516746411,1.03986291980809,4,4.84,67.32,0,FALSE,7.86024320758328,0.0334436985748701,0.997666420346895,-0.0470919192248719,1,0.923965262341239,0.972033283100989,"Ice-rich",4.21,1.47,4.62,10.3,"2",""
"NESCL-069","NESCL","N75-4B-1","4B-1-12","4B-1-12_1",4.69,4.75,FALSE,0,70,28,2,30,NA,"NP","NP","NP",NA,NA,NA,"SAND (fine); little silt, non-plastic, grey","Nb","Coarse-grained","SM",NA,NA,39.2,32.2,NA,2.67,NA,NA,NA,1728.4,1241.67,NA,"strain-sigma_v",48.6733333333333,1.1503355704698,4,5.36,66.89,0,FALSE,13.6933486804551,0.033394124998993,0.987043480295349,-0.0643805174416494,1,0.925916493905923,0.999319267515501,"Ice-rich",4.42,6.02,5.99,16.43,"2",""
"NESCL-070","NESCL","N75-4B-1","4B-1-12","4B-1-12_2",4.88,4.94,FALSE,0,70,28,2,30,NA,"NP","NP","NP",NA,NA,NA,"SAND (fine); little silt, non-plastic, grey","Nb","Coarse-grained","SM",NA,NA,37.4,33.5,NA,2.67,NA,NA,NA,1731.6,1260.26,NA,"strain-sigma_v",47.1337991266375,1.11860706860707,4,5.79,71.01,0,FALSE,11.4178448989945,0.0209309987096542,0.999293350767105,-0.0388508875743183,1,0.918369348130298,0.993000812322161,"Ice-rich",4.36,5.09,3.67,13.12,"2",""
"NESCL-071","NESCL","N75-4B-2","4B-2-4","4B-2-4_1",1.46,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SILT and PEAT; alternating thick layers, high organic content","Nb","Peat","OL",NA,NA,426.92,204.6,NA,1.5,99.7,NA,NA,986.7,187.26,NA,"strain-sigma_v",79.9441972215896,7.01033748859836,4,5.27,67.42,0,FALSE,54.6480284345093,0.151277534417819,0.998092111071185,-0.93663856932576,1,3.58077556349445,0.988426798230582,"Ice-rich",7.23,35.59,23.39,66.21,"2",""
"NESCL-072","NESCL","N75-4B-2","4B-2-4","4B-2-4_2",1.86,1.92,TRUE,0,84,12.2,4,16.2,NA,"NP","NP","NP",0.013,0.195,0.22,"SAND (fine); little silt, thin peat layer, grey, non-plastic","Nb","Coarse-grained","SM",NA,NA,37.2,33.8,NA,2.67,NA,NA,NA,1673.9,1220.04,NA,"strain-sigma_v",45.3856268221574,1.18844614373619,4,5.89,70.72,0,FALSE,15.2736499592213,0.0416964955449983,0.994945494158231,-0.0738249116758753,1,0.930253586846779,0.988274349128304,"Ice-rich",4.49,7.31,6.75,18.55,"2",""
"NESCL-073","NESCL","N75-4B-2","4B-2-6","4B-2-6",2.47,2.53,TRUE,0,83,5,2,7,NA,"NP","NP","NP",0.07,0.145,0.17,"SAND (fine); trace medium sand, trace silt, grey, non-plastic","Nb","Coarse-grained","SP-SM",NA,NA,29,27.4,NA,2.67,NA,NA,NA,1834.1,1421.78,NA,"strain-sigma_v",41.2317054263566,0.877923777329481,4,5.75,70.86,0,FALSE,9.46735610044589,0.0147892711907735,0.9814945099036,-0.0219308695709433,1,0.722542762602478,0.987312291848113,"Ice-rich",3.86,4.41,2.34,10.61,"2",""
"NESCL-074","NESCL","N75-4B-2","4B-2-7","4B-2-7",2.71,2.77,FALSE,0,83,5,2,7,NA,"NP","NP","NP",NA,NA,NA,"SAND (fine); trace medium sand, trace silt, grey, non-plastic","Nb","Coarse-grained","SP-SM",NA,NA,26.2,NA,NA,2.67,NA,NA,NA,1882.2,1491.44,NA,"strain-sigma_v",39.0757844690967,0.790213579853363,4,5.36,66.84,0,FALSE,5.37461015664293,0.0172395492460195,0.954293835435607,-0.0359100580517935,2.22061241387263,0.724966587021434,0.980711732576338,"Ice-poor",3.65,0,3.32,6.97,"2",""
"NESCL-075","NESCL","N75-4B-2","4B-2-8","4B-2-8_1",3.32,3.38,FALSE,0,88,10,2,12,NA,"NP","NP","NP",NA,NA,NA,"SAND (fine); trace medium sand, trace silt, grey, non-plastic, fine sand and medium sand below 11.0'","Nb","Coarse-grained","SP-SM",NA,NA,28,NA,NA,2.67,NA,NA,NA,1882.2,1470.47,NA,"strain-sigma_v",41.173125,0.815747529486771,7,1.24,67.51,6,TRUE,3.11688976006254,0.0131672578621457,0.996244135034134,-0.0269224988791749,37.7521717035479,0.748392228886946,0.983141491624962,"Ice-poor",3.71,0,0.63,4.34,"2",""
"NESCL-076","NESCL","N75-4B-2","4B-2-8","4B-2-8_2",3.54,3.6,TRUE,0,88,10.5,1.5,12,NA,"NP","NP","NP",0.047,0.155,0.18,"SAND (fine); trace medium sand, trace silt, grey, non-plastic, fine sand and medium sand below 11.0'","Nb","Coarse-grained","SP-SM",NA,NA,25.3,NA,NA,2.67,NA,NA,NA,1928.6,1539.19,NA,"strain-sigma_v",38.9414046288907,0.734683189878669,4,5.55,68.47,1,TRUE,3.50354545426656,0.0143775628697899,0.987220308167398,-0.0325266317412005,17.9710159708112,0.674021275118045,0.952215748363746,"Ice-poor",3.5,0,1.4,4.9,"2",""
"NESCL-077","NESCL","N75-4D-1","4D-1-2","4D-1-2_1",0.7,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEAT; dark brown, strong odour","Vr 5%","Peat","PT",NA,NA,421.2,296.7,NA,1.5,NA,NA,NA,989.9,189.93,NA,"strain-sigma_v",79.9972908672295,6.8977674512577,4,4.84,66.65,0,FALSE,16.4676840571556,0.333924797495654,0.981873228655976,-1.73095374285876,3.0723730897092,6.32822701950248,0.962592889185387,"Ice-poor",7.21,0,33.15,40.36,"2",""
"NESCL-078","NESCL","N75-4D-1","4D-1-2","4D-1-2_2",0.82,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEAT; dark brown, strong odour","Vr 15%","Peat","PT",NA,NA,846.3,317.1,NA,1.5,84.7,NA,NA,812.1,85.82,NA,"strain-sigma_v",72.6281549191588,16.4787587735501,4,5.17,68.52,0,FALSE,47.4048407973053,0.19292284622947,0.974983468932453,-2.64974961420601,1,10.8892733366592,0.991330571020039,"Ice-rich",7.79,24.19,30.32,62.3,"2",""
"NESCL-079","NESCL","N75-4D-1","4D-1-4","4D-1-4_1",1.68,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORGANIC SILT; some sand, dark brown grey","Vr 10%","Fine-grained","OL",NA,NA,72.8,65.8,NA,2.67,NA,NA,NA,1387.2,802.78,NA,"strain-sigma_v",58.4422222222222,2.32595155709343,4,5.12,66.84,0,FALSE,12.2841833276238,0.0739447655560981,0.997455485739545,-0.174574724278508,1,2.08526990615324,0.977536779006478,"Ice-rich",5.78,1.46,10.5,17.74,"2",""
"NESCL-080","NESCL","N75-4D-1","4D-1-4","4D-1-4_2",1.92,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAND and SILT; high organic content","Vr 10%","Coarse-grained","SM",NA,NA,56.3,50.6,NA,2.67,NA,NA,NA,1563.4,1000.26,NA,"strain-sigma_v",56.3144081893794,1.66931687348087,4,5.17,71.15,0,FALSE,9.84853413649557,0.0615353936809748,0.996755178097948,-0.126277089698881,1.01893616394265,1.53148337016594,0.981241085526421,"Ice-poor",5.17,0,9.42,14.59,"2",""
"NESCL-081","NESCL","N75-4D-1","4D-1-5","4D-1-5_1",2.32,2.35,TRUE,0,85,11,4,15,NA,NA,NA,NA,0.014,0.2,0.23,"SAND; medium and fine sand, little silt, gret","Vr 10%","Coarse-grained","SM",NA,NA,38.6,37.1,NA,2.67,NA,NA,NA,1723.6,1243.58,NA,"strain-sigma_v",48.0021356421356,1.14702947319564,4,5.22,70.1,0,FALSE,9.0891953293212,0.0563334784707256,0.991952079471664,-0.0933517446361922,1,1.04560307233949,0.98633842530421,"Ice-rich",4.41,0.31,8.7,13.42,"2",""
"NESCL-082","NESCL","N75-4D-1","4D-1-5","4D-1-5_2",2.5,2.53,TRUE,0,87,8,5,13,NA,NA,NA,NA,0.018,0.19,0.22,"SAND; medium and fine sand, little silt, gret","Vr 10%","Coarse-grained","SM",NA,NA,36.7,NA,NA,2.67,NA,NA,NA,1665.9,1218.65,NA,"strain-sigma_v",44.724601316752,1.19094183324329,4,4.5,68.42,0,FALSE,9.19656900754793,0.0596383272404955,0.860895592984292,-0.0890206615662798,1,1.07186148406575,0.941905291536162,"Ice-rich",4.49,0.95,8.13,13.57,"2",""
"NESCL-083","NESCL","N75-4D-1","4D-1-6","4D-1-6",3.66,3.72,TRUE,0,84,13,3,16,NA,NA,NA,NA,0.045,0.12,0.14,"SAND; medium and fine sand, little silt, gret","Vr 5%","Coarse-grained","SM",NA,NA,39.8,32.7,NA,2.67,NA,NA,NA,1598.6,1143.49,NA,"strain-sigma_v",45.5109298998569,1.33495558613787,4,5.12,68.85,0,FALSE,17.31019433655,0.0730244311065204,0.986901826266716,-0.103717469260209,1,1.01904562910198,0.903824515400515,"Ice-rich",4.72,8.81,8.88,22.41,"2",""
"NESCL-084","NESCL","N75-4D-1","4D-1-7","4D-1-7",4.24,4.27,FALSE,0,0,91,9,100,NA,"25","20","5",NA,NA,NA,"CLAY and SILT; low plastic, grey","Vr 35%","Fine-grained","CL-ML",NA,NA,41.8,25.3,NA,2.67,NA,NA,NA,1656.3,1168.05,NA,"strain-sigma_v",48.8246403385049,1.28585401195436,4,5.41,73.02,0,FALSE,25.6072028053402,0.087383657996461,0.999689772781743,-0.167761305453984,1,0.876411332932544,0.983526965311063,"Ice-rich",4.65,13.27,14.68,32.6,"2",""
"NESCL-085","NESCL","N75-4D-1","4D-1-8","4D-1-8_1",4.72,4.79,FALSE,0,0,91,9,100,NA,"25","20","5",NA,NA,NA,"CLAY and SILT; low plastic, grey","Vr 35%","Fine-grained","CL-ML",NA,NA,44.4,24.4,NA,2.67,NA,NA,NA,1664.3,1152.56,NA,"strain-sigma_v",51.1737673130194,1.31657754010695,4,5.27,70.05,0,FALSE,33.5570372977342,0.0504678395010663,0.942531886749889,-0.11045920391703,1,0.661729006340535,0.998526995639079,"Ice-rich",4.69,23.57,9.54,37.8,"2",""
"NESCL-086","NESCL","N75-4D-1","4D-1-8","4D-1-8_2",5.03,5.09,FALSE,0,0,91,9,100,NA,"25","20","5",NA,NA,NA,"CLAY; medium to high plastic","Vs 5% to 10%","Fine-grained","CI",NA,NA,33.7,29,NA,2.67,NA,NA,NA,1808.5,1352.66,NA,"strain-sigma_v",45.5844801795064,0.973895493502903,4,4.93,66.12,0,FALSE,11.2011407494817,0.0347041125004889,0.866153629792425,-0.0509988350961745,1,0.80290578979032,0.964172510370544,"Ice-rich",4.08,4.59,5.17,13.84,"2",""
"NESCL-087","NESCL","N75-4D-1","4D-1-9","4D-1-9_1",5.27,5.3,TRUE,0,0,91,9,100,NA,"NP","NP","NP",NA,NA,NA,"SILT; clayey, grey","Vs 5% to 10%","Fine-grained","ML",NA,NA,33,NA,NA,2.67,NA,NA,NA,1846.9,1388.65,NA,"strain-sigma_v",45.8253383458647,0.922735394444745,4,5.03,68.56,0,FALSE,14.0102735082998,0.051360642857917,0.914690556681315,-0.0698681586513751,1,0.719549040392984,0.976889298540942,"Ice-rich",3.96,6.6,7.27,17.83,"2",""
"NESCL-088","NESCL","N75-4D-1","4D-1-9","4D-1-9_2",5.49,5.52,FALSE,0,0,91,9,100,NA,"25","20","5",NA,NA,NA,"SILT; clayey, grey, 1 in ice layer at 18.6'","Vs 5% to 10%","Fine-grained","ML",NA,NA,31.1,27.2,NA,2.67,NA,NA,NA,1854.9,1414.87,NA,"strain-sigma_v",44.002585812357,0.887093643862203,4,5.27,73.11,0,FALSE,12.1903179152196,0.0300124447029471,0.995707802534227,-0.0410787295513889,1,0.696391974806711,0.946134916964403,"Ice-rich",3.88,6.22,4.35,14.45,"2",""
"NESCL-089","NESCL","N75-4D-1","4D-1-10","4D-1-10",5.85,6.07,FALSE,0,0,91,9,100,NA,"25","20","5",NA,NA,NA,"CLAY; medium to high plastic, grey, 1 in ice layer at 19.3'","Vs 5%","Fine-grained","CI",NA,NA,36.4,30,NA,2.67,NA,NA,NA,1739.6,1275.37,NA,"strain-sigma_v",46.4233431085044,1.0935157507473,4,5.12,67.7,0,FALSE,13.3583736448368,0.0365822068186815,0.982324699091612,-0.06115789109047,1,0.877021332184835,0.994269007944913,"Ice-rich",4.31,6.03,5.84,16.18,"2",""
"NESCL-090","NESCL","N75-5A-1","5A-1-2","5A-1-2_1",0.94,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEAT; dark brown, woody, oca. Wood fragment","Vs 5% to 10%","Peat","PT",NA,NA,855.3,530.7,NA,1.5,97.5,NA,NA,940.3,98.43,NA,"strain-sigma_v",84.1870187375693,14.2392853344677,4,1.29,67.37,0,FALSE,38.0110058804751,0.401046435735118,0.959948295352837,-4.21937428604866,1,12.4014116225511,0.992572179885298,"Ice-rich",7.72,4.34,55.37,67.43,"2",""
"NESCL-091","NESCL","N75-5A-1","5A-1-2","5A-1-2_2",1.13,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEAT; dark brown, woody, oca. Wood fragment","Vs 5% to 10%","Peat","PT",NA,NA,1031.3,478.3,NA,1.5,93.2,NA,NA,897,79.29,NA,"strain-sigma_v",81.7710686820472,17.9180602006689,4,5.22,68.85,0,FALSE,51.8227646152566,0.224682983289955,0.947080546162195,-4.02003816956371,1,12.5930534923882,0.998685704462026,"Ice-rich",7.82,20.32,42.5,70.64,"2",""
"NESCL-092","NESCL","N75-5A-1","5A-1-3","5A-1-3_1",1.37,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEAT; dark brown, woody, oca. Wood fragment","Vs 5% to 10%","Peat","PT",NA,NA,1063.4,559.8,NA,1.5,98.1,NA,NA,922.7,79.31,NA,"strain-sigma_v",84.3389358776002,17.9129727972255,4,5.08,66.27,0,FALSE,28.0524908522155,0.459228866445087,0.999407068756021,-4.56463001738637,1,16.0154516418162,0.865471545880692,"Ice-rich",7.82,2.21,48.27,58.3,"2",""
"NESCL-093","NESCL","N75-5A-1","5A-1-3","5A-1-3_2",1.58,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEAT; dark brown, woody, oca. Wood fragment","Vs 5% to 10%","Peat","PT",NA,NA,1479.7,871.6,NA,1.5,96.8,NA,NA,903.4,57.19,NA,"strain-sigma_v",84.6211926315123,25.2292450741643,4,4.93,66.07,0,FALSE,35.4219892744287,0.474840030063336,0.9700739309401,-9.73511148498294,1.89460769127897,23.1460963983158,0.995159805631489,"Ice-poor",7.95,0,63.93,71.88,"2",""
"NESCL-094","NESCL","N75-5A-1","5A-1-4","5A-1-4_1",1.83,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEAT; dark brown, woody, oca. Wood fragment","Vr 15%","Peat","PT",NA,NA,1471.3,627.5,NA,1.5,93.5,NA,NA,879.4,55.97,NA,"strain-sigma_v",82.3433602749316,25.8017966795542,4,5.31,69.04,0,FALSE,54.9808995358672,0.252458652688541,0.973146905962879,-5.96127201258216,1,17.4982656881335,0.999440012829587,"Ice-rich",7.95,23.03,44.48,75.46,"2",""
"NESCL-095","NESCL","N75-5A-1","5A-1-4","5A-1-4_2",2.07,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEAT; light brown peat from 6' to 7.1' and 1 in thick ice layer at 7.1'","Vr 15%","Peat","PT",NA,NA,2221.8,814.5,NA,1.5,91.5,NA,NA,861.8,37.12,NA,"strain-sigma_v",82.4682246532862,39.4119285216988,4,5.17,70.14,0,FALSE,69.1141973193962,0.211518365646189,0.953419699979851,-9.14255969754171,1,22.1723850903194,0.994111543249014,"Ice-rich",8.06,34.6,45.25,87.91,"2",""
"NESCL-096","NESCL","N75-5A-1","5A-1-7","5A-1-7",2.83,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEAT; dark brown peat below7.2'","Vs 50%","Peat","PT",NA,NA,1570.8,732.9,NA,1.5,93.7,NA,NA,876.2,52.44,NA,"strain-sigma_v",82.3758056021068,27.6030586624058,4,4.84,66.7,0,FALSE,57.0866968438043,0.269121514527556,0.970755999648716,-4.82409773084476,1,15.5079988293947,0.946201562967083,"Ice-rich",7.97,34.31,33.73,76.01,"2",""
"NESCL-097","NESCL","N75-5A-1","5A-1-8","5A-1-8",3.11,3.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEAT and ICE; layers of peat and ice","Vs 50%","Peat","PT",NA,NA,2322,216,NA,1.5,99.9,NA,NA,921.1,38.03,NA,"strain-sigma_v",88.3069446738233,38.4419715557486,4,5.46,66.89,0,FALSE,60.186401672872,0.156510468301352,0.980266586156836,-16.4039702026801,1.47076322047937,35.2678638126134,0.860458774251807,"Ice-poor",8.05,0,76.21,84.26,"2",""
"NESCL-098","NESCL","N75-5A-1","5A-1-9","5A-1-9_1",3.41,3.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEAT and ICE; layers of peat and ice","Vs 20%","Peat","PT",NA,NA,525.1,196.5,NA,1.5,98.1,NA,NA,961.1,153.75,NA,"strain-sigma_v",80.7348600223964,8.75600873998543,4,5.08,69.04,0,FALSE,56.4008871624325,0.16366017487385,0.941530207225447,-1.34564485991991,1,4.67081633489717,0.99487511461946,"Ice-rich",7.41,34.46,27.59,69.46,"2",""
"NESCL-099","NESCL","N75-5A-1","5A-1-9","5A-1-9_2",3.66,3.72,FALSE,0,40,52,8,60,NA,NA,NA,NA,NA,NA,NA,"SILT and fine SAND","Vs 20%","Fine-grained","ML",NA,NA,47.9,42.4,NA,2.67,NA,NA,NA,1653.1,1117.71,NA,"strain-sigma_v",53.5385327924273,1.38880285524167,4,5.03,67.08,0,FALSE,20.7707994154876,0.0427462108932765,0.984886488081383,-0.0776156673559762,1,0.970246211545653,0.989929351997018,"Ice-rich",4.8,12.72,6.5,24.02,"2",""
"NESCL-100","NESCL","N75-5A-1","5A-1-9","5A-1-9_3",3.78,3.84,FALSE,0,40,52,8,60,NA,NA,NA,NA,NA,NA,NA,"SILT and fine SAND","Vs 20%","Fine-grained","ML",NA,NA,53.2,13.4,NA,2.67,NA,NA,NA,1576.2,1028.85,NA,"strain-sigma_v",54.7348825065274,1.59512752188809,4,5.31,69.62,0,FALSE,20.7624720041762,0.0413065163328977,0.984860609179135,-0.0851629941859124,1,1.14353170340744,0.991371666618982,"Ice-rich",5.08,12.32,6.56,23.96,"2",""
"NESCL-101","NESCL","N75-5A-2","5A-2-1","5A-2-1_1",0.94,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEAT; dark brown","Vr 10%","Peat","PT",NA,NA,1011.8,525.2,NA,1.5,85.7,NA,NA,820.1,73.76,NA,"strain-sigma_v",74.63367332254,19.3353249603707,4,5.08,66.17,0,FALSE,20.3573633552272,0.560588845877972,0.99208533902254,-7.24351065527548,3.45978458975475,17.7388302388722,0.952177676540201,"Ice-poor",7.85,0,52.04,59.89,"2",""
"NESCL-102","NESCL","N75-5A-2","5A-2-1","5A-2-1_2",1.22,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEAT; dark brown","Vr 10%","Peat","PT",NA,NA,474,369.6,NA,1.5,99,NA,NA,973.9,169.67,NA,"strain-sigma_v",80.4231010452962,7.84074340281343,4,4.93,66.65,1,TRUE,4.29846413402039,0.438685309691425,0.990788009331503,-2.08478700709979,7.65087249583669,7.19334257138847,0.907538311773477,"Ice-poor",7.33,0,26.32,33.65,"2",""
